stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station
S5480,5480,"Georges Méliès",43.6066938,3.92293712,1,
359,09141,"Georges Méliès",43.6066938,3.92293712,0,S5480
392,09241,"Georges Méliès",43.60677667,3.92280333,0,S5480
S5481,5481,"Glycines",43.61187607,3.86391567,1,
347,09118,"Glycines",43.61187607,3.86391567,0,S5481
374,09210,"Glycines",43.61199473,3.86315175,0,S5481
S5483,5483,"Gouara",43.60306417,3.86278943,1,
257,07118,"Gouara",43.60306417,3.86278943,0,S5483
286,07213,"Gouara",43.60305623,3.86271499,0,S5483
S5484,5484,"Grammont",43.61414114,3.93062968,1,
508,12201,"Grammont",43.61414114,3.93062968,0,S5484
S5485,5485,"Grèzes",43.60963999,3.82765575,1,
267,07129,"Grèzes",43.60963999,3.82765575,0,S5485
276,07202,"Grèzes",43.6097641,3.82778271,0,S5485
S5486,5486,"Guglielmo Marconi",43.61145173,3.91231755,1,
407,10123,"Guglielmo Marconi",43.61145173,3.91231755,0,S5486
445,10229,"Guglielmo Marconi",43.61186419,3.91239079,0,S5486
S5487,5487,"Guillaume Janvier",43.59765457,3.86454981,1,
217,06109,"Guillaume Janvier",43.59765457,3.86454981,0,S5487
234,06212,"Guillaume Janvier",43.59711654,3.86381801,0,S5487
S5488,5488,"Gustave Eiffel",43.60925531,3.8327305,1,
265,07127,"Gustave Eiffel",43.60925531,3.8327305,0,S5488
278,07204,"Gustave Eiffel",43.60877776,3.8334603,0,S5488
S5489,5489,"Halles de la Paillade",43.62746924,3.81762668,1,
22,01137,"Halles de la Paillade",43.62746924,3.81762668,0,S5489
45,01240,"Halles de la Paillade",43.62782039,3.81758628,0,S5489
1131,41103,"Halles de la Paillade",43.62756979,3.81750553,0,S5489
1186,41253,"Halles de la Paillade",43.62757029,3.81746842,0,S5489
S5490,5490,"Hauts de Massane",43.63616612,3.82259285,1,
13,01125,"Hauts de Massane",43.63616612,3.82259285,0,S5490
36,01212,"Hauts de Massane",43.63612763,3.82277751,0,S5490
1133,41107,"Hauts de Massane",43.63637043,3.82277146,0,S5490
1184,41249,"Hauts de Massane",43.63637111,3.82272196,0,S5490
S5491,5491,"Hélios",43.60099589,3.88560649,1,
334,08218,"Hélios",43.60099589,3.88560649,0,S5491
S5492,5492,"Henri Dunant",43.6268793,3.86904442,1,
400,10110,"Henri Dunant",43.6268793,3.86904442,0,S5492
435,10210,"Henri Dunant",43.62678908,3.86906676,0,S5492
S5493,5493,"Henri Marès",43.62019472,3.85410263,1,
78,03125,"Henri Marès",43.62019472,3.85410263,0,S5493
95,03206,"Henri Marès",43.62011936,3.85434811,0,S5493
S5494,5494,"Henri René",43.6031517,3.88195376,1,
322,08132,"Henri René",43.6031517,3.88195376,0,S5494
S5495,5495,"Hippolyte Rech",43.62012878,3.86517579,1,
185,05138,"Hippolyte Rech",43.62012878,3.86517579,0,S5495
205,05238,"Hippolyte Rech",43.61971898,3.86554842,0,S5495
S5496,5496,"Hôpital Lapeyronie",43.63165105,3.85257532,1,
1138,41117,"Hôpital Lapeyronie",43.63165105,3.85257532,0,S5496
1179,41239,"Hôpital Lapeyronie",43.63166867,3.85260055,0,S5496
S5497,5497,"Hortus",43.64322282,3.86012441,1,
182,05133,"Hortus",43.64322282,3.86012441,0,S5497
200,05230,"Hortus",43.64297537,3.85982071,0,S5497
S5498,5498,"Hôtel du Département",43.62183576,3.83503997,1,
268,07132,"Hôtel du Département",43.62183576,3.83503997,0,S5498
1253,43109,"Hôtel du Département",43.6218017,3.83490296,0,S5498
1294,43249,"Hôtel du Département",43.62202414,3.83506966,0,S5498
1452,07143,"Hôtel du Département",43.62183576,3.83503997,0,S5498
S5499,5499,"Industrie",43.58456565,3.88164905,1,
62,03103,"Industrie",43.58456565,3.88164905,0,S5499
111,03225,"Industrie",43.58469973,3.88170214,0,S5499
S5500,5500,"Iris",43.59900345,3.8853793,1,
70,03111,"Iris",43.59900345,3.8853793,0,S5500
103,03217,"Iris",43.59938685,3.88559997,0,S5500
S5501,5501,"Irissou",43.59396374,3.85277523,1,
555,17135,"Irissou",43.59396374,3.85277523,0,S5501
563,17235,"Irissou",43.59402439,3.85293763,0,S5501
S5502,5502,"Jacques Prévert",43.64235059,3.81408859,1,
17,01131,"Jacques Prévert",43.64235059,3.81408859,0,S5502
30,01205,"Jacques Prévert",43.64226005,3.81413576,0,S5502
S5503,5503,"Jasse de Maurin",43.57953896,3.86276715,1,
412,10138,"Jasse de Maurin",43.57953896,3.86276715,0,S5503
462,10254,"Jasse de Maurin",43.57975306,3.86288415,0,S5503
S5504,5504,"Jean Bart",43.62558389,3.83767525,1,
270,07137,"Jean Bart",43.62558389,3.83767525,0,S5504
S5505,5505,"Jean Calvin",43.61866508,3.84584575,1,
404,10114,"Jean Calvin",43.61866508,3.84584575,0,S5505
432,10205,"Jean Calvin",43.61859164,3.84595518,0,S5505
S5506,5506,"Jean Mermoz",43.61260256,3.88929896,1,
126,04116,"Jean Mermoz",43.61260256,3.88929896,0,S5506
S5507,5507,"Jean Mirailhet",43.59619154,3.89214319,1,
306,08103,"Jean Mirailhet",43.59619154,3.89214319,0,S5507
408,10125,"Jean Mirailhet",43.59685136,3.89251986,0,S5507
S5508,5508,"Jean Vachet",43.5923483,3.88495155,1,
507,12134,"Jean Vachet",43.5923483,3.88495155,0,S5508
527,12234,"Jean Vachet",43.59282788,3.88536033,0,S5508
S5509,5509,"Jeu de Mail des Abbés",43.62021045,3.88409822,1,
1208,42145,"Jeu de Mail des Abbés",43.62021045,3.88409822,0,S5509
1230,42225,"Jeu de Mail des Abbés",43.62021115,3.88404874,0,S5509
S5510,5510,"Jules Guesde",43.61147346,3.84648469,1,
1256,43115,"Jules Guesde",43.61147346,3.84648469,0,S5510
1291,43243,"Jules Guesde",43.61150733,3.84663406,0,S5510
S5511,5511,"La Gaillarde",43.61626935,3.85772273,1,
88,03140,"La Gaillarde",43.61626935,3.85772273,0,S5511
116,03231,"La Gaillarde",43.61629225,3.85865134,0,S5511
S5512,5512,"La Martelle",43.60738805,3.8266815,1,
275,07201,"La Martelle",43.60738805,3.8266815,0,S5512
1377,07131,"La Martelle",43.6073355,3.82658116,0,S5512
S5513,5513,"La Pile",43.61731833,3.86811974,1,
74,03119,"La Pile",43.61731833,3.86811974,0,S5513
S5514,5514,"La Rauze",43.59347053,3.89569309,1,
1266,43139,"La Rauze",43.59347053,3.89569309,0,S5514
1281,43219,"La Rauze",43.59351439,3.8957685,0,S5514
S5515,5515,"La Source",43.62108247,3.85682384,1,
250,07110,"La Source",43.62108247,3.85682384,0,S5515
293,07221,"La Source",43.62165109,3.85602225,0,S5515
S5517,5517,"Las Cazes",43.61610314,3.84712675,1,
340,09111,"Las Cazes",43.61610314,3.84712675,0,S5517
381,09217,"Las Cazes",43.61654122,3.84665577,0,S5517
S5518,5518,"Las Rébès",43.62081112,3.84924353,1,
80,03129,"Las Rébès",43.62081112,3.84924353,0,S5518
93,03204,"Las Rébès",43.62074908,3.84918001,0,S5518
S5519,5519,"Las Sorbes",43.61516752,3.85488469,1,
343,09114,"Las Sorbes",43.61516752,3.85488469,0,S5519
378,09214,"Las Sorbes",43.61527345,3.85502361,0,S5519
S5520,5520,"Lavalette",43.63773484,3.86933577,1,
187,05161,"Lavalette",43.63773484,3.86933577,0,S5520
209,05284,"Lavalette",43.63755757,3.86915772,0,S5520
S5521,5521,"Lavandin",43.60031528,3.85178101,1,
551,17131,"Lavandin",43.60031528,3.85178101,0,S5521
1336,17231,"Lavandin",43.60031528,3.85178101,0,S5521
S5522,5522,"Le Grand M",43.59094448,3.85461214,1,
214,06105,"Le Grand M",43.59094448,3.85461214,0,S5522
237,06216,"Le Grand M",43.59061178,3.85525879,0,S5522
452,10244,"Le Grand M",43.59110588,3.85464116,0,S5522
S5523,5523,"Lemasson",43.59371041,3.87327545,1,
1197,42119,"Lemasson",43.59371041,3.87327545,0,S5523
1241,42251,"Lemasson",43.59373702,3.87330091,0,S5523
S5524,5524,"Léon Blum",43.60926045,3.8904082,1,
387,09234,"Léon Blum",43.60926045,3.8904082,0,S5524
1150,41141,"Léon Blum",43.60891336,3.8901637,0,S5524
1167,41215,"Léon Blum",43.60893996,3.89018916,0,S5524
S5525,5525,"Léon Cordès",43.60159071,3.88298775,1,
499,12112,"Léon Cordès",43.60159071,3.88298775,0,S5525
S5526,5526,"Lepic",43.60139701,3.86307889,1,
256,07117,"Lepic",43.60139701,3.86307889,0,S5526
S5527,5527,"Les Arceaux",43.60989569,3.8621925,1,
1258,43119,"Les Arceaux",43.60989569,3.8621925,0,S5527
1289,43239,"Les Arceaux",43.60997936,3.86199679,0,S5527
S5528,5528,"Les Aubes",43.61367884,3.88884568,1,
536,14109,"Les Aubes",43.61367884,3.88884568,0,S5528
539,14209,"Les Aubes",43.61358158,3.88873168,0,S5528
1205,42139,"Les Aubes",43.61397118,3.88851955,0,S5528
1233,42231,"Les Aubes",43.61395481,3.88840775,0,S5528
S5529,5529,"Les Bouisses",43.5993343,3.83508071,1,
273,07164,"Les Bouisses",43.5993343,3.83508071,0,S5529
274,07165,"Les Bouisses",43.59857604,3.83530821,0,S5529
303,07261,"Les Bouisses",43.59874643,3.83533742,0,S5529
1470,15261,"Les Bouisses",43.59874626,3.83534979,0,S5529
S5530,5530,"Les Pins",43.59096561,3.87348611,1,
172,05104,"Les Pins",43.59096561,3.87348611,0,S5530
873,27114,"Les Pins",43.59064422,3.87332905,0,S5530
S5531,5531,"Les Roses",43.60255187,3.85447521,1,
122,04110,"Les Roses",43.60255187,3.85447521,0,S5531
160,04231,"Les Roses",43.60239757,3.85393919,0,S5531
S5532,5532,"Louis Blanc",43.61474608,3.87833279,1,
1144,41129,"Louis Blanc",43.61474608,3.87833279,0,S5532
1173,41227,"Louis Blanc",43.61473622,3.87839439,0,S5532
S5533,5533,"Louis Lépine",43.61450294,3.91514856,1,
355,09137,"Louis Lépine",43.61450294,3.91514856,0,S5533
388,09235,"Louis Lépine",43.6147871,3.91477284,0,S5533
S5534,5534,"Louis Ravaz",43.62011324,3.85221959,1,
79,03126,"Louis Ravaz",43.62011324,3.85221959,0,S5534
85,03137,"Louis Ravaz",43.61970179,3.85142911,0,S5534
94,03205,"Louis Ravaz",43.62002424,3.85215536,0,S5534
114,03229,"Louis Ravaz",43.61966654,3.85137868,0,S5534
S5535,5535,"Louvain",43.61348749,3.85865084,1,
345,09116,"Louvain",43.61348749,3.85865084,0,S5535
376,09212,"Louvain",43.61330289,3.85899236,0,S5535
S5536,5536,"Lucullus",43.59479575,3.88855534,1,
68,03109,"Lucullus",43.59479575,3.88855534,0,S5536
105,03219,"Lucullus",43.59471594,3.88847896,0,S5536
S5537,5537,"Lycée Frédéric Bazille",43.64558272,3.86235384,1,
190,05202,"Lycée Frédéric Bazille",43.64558272,3.86235384,0,S5537
529,13102,"Lycée Frédéric Bazille",43.6449008,3.86226134,0,S5537
532,13202,"Lycée Frédéric Bazille",43.64478362,3.86228296,0,S5537
S5538,5538,"Lycée Georges Clemenceau",43.60303845,3.87159655,1,
174,05119,"Lycée Georges Clemenceau",43.60303845,3.87159655,0,S5538
197,05213,"Lycée Georges Clemenceau",43.60315492,3.87162442,0,S5538
S5539,5539,"Lycée Jean Monnet",43.62417634,3.83480438,1,
302,07237,"Lycée Jean Monnet",43.62417634,3.83480438,0,S5539
384,09226,"Lycée Jean Monnet",43.62428023,3.83509173,0,S5539
S5540,5540,"Lycée Jules Ferry",43.60870942,3.84098047,1,
262,07124,"Lycée Jules Ferry",43.60870942,3.84098047,0,S5540
281,07207,"Lycée Jules Ferry",43.60866517,3.84092982,0,S5540
S5541,5541,"Lycée Léonard de Vinci",43.62570496,3.82435021,1,
269,07136,"Lycée Léonard de Vinci",43.62570496,3.82435021,0,S5541
301,07236,"Lycée Léonard de Vinci",43.62620924,3.8236332,0,S5541
S5542,5542,"Maison des Sports",43.61841938,3.86463509,1,
75,03120,"Maison des Sports",43.61841938,3.86463509,0,S5542
98,03210,"Maison des Sports",43.61835186,3.86432393,0,S5542
S5543,5543,"Major Flandre",43.62709926,3.87255266,1,
399,10109,"Major Flandre",43.62709926,3.87255266,0,S5543
436,10211,"Major Flandre",43.62680754,3.87410415,0,S5543
S5544,5544,"Malbosc",43.63461858,3.83377874,1,
793,24121,"Malbosc",43.63461858,3.83377874,0,S5544
810,24220,"Malbosc",43.63460283,3.83361742,0,S5544
1135,41111,"Malbosc",43.63459067,3.83319628,0,S5544
1182,41245,"Malbosc",43.63460813,3.83323387,0,S5544
S5545,5545,"Marché Gare",43.58384848,3.88590844,1,
63,03104,"Marché Gare",43.58384848,3.88590844,0,S5545
110,03224,"Marché Gare",43.58380971,3.88610525,0,S5545
S5546,5546,"Maréchal Leclerc",43.59432294,3.88516585,1,
494,12106,"Maréchal Leclerc",43.59432294,3.88516585,0,S5546
526,12231,"Maréchal Leclerc",43.59431483,3.88510379,0,S5546
S5547,5547,"Marie Caizergues",43.62123307,3.87542665,1,
203,05234,"Marie Caizergues",43.62123307,3.87542665,0,S5547
479,11127,"Marie Caizergues",43.62128734,3.87540337,0,S5547
S5548,5548,"Marie Curie",43.61484871,3.83129327,1,
10,01114,"Marie Curie",43.61484871,3.83129327,0,S5548
39,01224,"Marie Curie",43.61475293,3.83106805,0,S5548
S5549,5549,"Marie Durand",43.61831954,3.898079,1,
351,09125,"Marie Durand",43.61831954,3.898079,0,S5549
367,09203,"Marie Durand",43.61836733,3.89788232,0,S5549
S5550,5550,"Martellière",43.60671745,3.83747645,1,
263,07125,"Martellière",43.60671745,3.83747645,0,S5550
280,07206,"Martellière",43.60718291,3.83826807,0,S5550
S5551,5551,"Mas Argelliers",43.58680987,3.88940204,1,
65,03106,"Mas Argelliers",43.58680987,3.88940204,0,S5551
108,03222,"Mas Argelliers",43.58652675,3.88908517,0,S5551
S5552,5552,"Mas de Bagnères",43.58683337,3.85865824,1,
424,10155,"Mas de Bagnères",43.58683337,3.85865824,0,S5552
461,10253,"Mas de Bagnères",43.5875279,3.85849123,0,S5552
S5553,5553,"Mas de Bellevue",43.63649841,3.81276129,1,
20,01134,"Mas de Bellevue",43.63649841,3.81276129,0,S5553
27,01202,"Mas de Bellevue",43.63710439,3.81249227,0,S5553
S5554,5554,"Mas de Merle",43.60448976,3.85731013,1,
258,07119,"Mas de Merle",43.60448976,3.85731013,0,S5554
285,07212,"Mas de Merle",43.60435097,3.85759096,0,S5554
S5555,5555,"Mas Drevon",43.59546744,3.8679175,1,
1196,42117,"Mas Drevon",43.59546744,3.8679175,0,S5555
1242,42253,"Mas Drevon",43.59548594,3.86788089,0,S5555
S5556,5556,"Mas Saint-Pierre",43.58211885,3.87987639,1,
61,03102,"Mas Saint-Pierre",43.58211885,3.87987639,0,S5556
112,03226,"Mas Saint-Pierre",43.58176962,3.88041106,0,S5556
S5557,5557,"Maurice Chauvet",43.63864366,3.85652395,1,
223,06120,"Maurice Chauvet",43.63864366,3.85652395,0,S5557
229,06203,"Maurice Chauvet",43.63850435,3.85684208,0,S5557
S5558,5558,"Maurice Chevalier",43.62858917,3.88722128,1,
394,10103,"Maurice Chevalier",43.62858917,3.88722128,0,S5558
441,10217,"Maurice Chevalier",43.6282325,3.88764476,0,S5558
S5559,5559,"Millénaire",43.60349097,3.90832491,1,
410,10133,"Millénaire",43.60349097,3.90832491,0,S5559
449,10233,"Millénaire",43.60320899,3.90917073,0,S5559
1156,41153,"Millénaire",43.60288063,3.91011423,0,S5559
1161,41203,"Millénaire",43.60290759,3.91011497,0,S5559
S5560,5560,"Mondial 98",43.60261724,3.90410725,1,
1155,41151,"Mondial 98",43.60261724,3.90410725,0,S5560
1162,41205,"Mondial 98",43.6026442,3.90410799,0,S5560
S5561,5561,"Monsieur Teste",43.60739403,3.83600966,1,
264,07126,"Monsieur Teste",43.60739403,3.83600966,0,S5561
279,07205,"Monsieur Teste",43.60693974,3.8363565,0,S5561
S5562,5562,"Montmaur",43.64114707,3.86325036,1,
178,05127,"Montmaur",43.64114707,3.86325036,0,S5562
S5563,5563,"Mosson",43.61626338,3.81994689,1,
828,25126,"Mosson",43.61626338,3.81994689,0,S5563
1130,41101,"Mosson",43.6163195,3.81978749,0,S5563
1250,43103,"Mosson",43.61622302,3.81961176,0,S5563
1297,43255,"Mosson",43.61625778,3.81969928,0,S5563
1348,25127,"Mosson",43.61687631,3.81917091,0,S5563
S5564,5564,"Moularès (Hôtel de Ville)",43.60072995,3.89535928,1,
1153,41147,"Moularès (Hôtel de Ville)",43.60072995,3.89535928,0,S5564
1164,41209,"Moularès (Hôtel de Ville)",43.60073787,3.89543372,0,S5564
S5565,5565,"Moulin de Gasconnet",43.63393073,3.87450636,1,
476,11119,"Moulin de Gasconnet",43.63393073,3.87450636,0,S5565
484,11204,"Moulin de Gasconnet",43.63383999,3.8745658,0,S5565
S5566,5566,"Mûriers",43.62619707,3.84916342,1,
296,07224,"Mûriers",43.62619707,3.84916342,0,S5566
S5567,5567,"Myrtes",43.6011102,3.86620086,1,
255,07116,"Myrtes",43.6011102,3.86620086,0,S5567
S5568,5568,"Nazareth",43.62170302,3.88030253,1,
183,05134,"Nazareth",43.62170302,3.88030253,0,S5568
201,05232,"Nazareth",43.62165879,3.88025184,0,S5568
S5569,5569,"Nouveau Saint-Roch",43.59949297,3.87564517,1,
1199,42123,"Nouveau Saint-Roch",43.59949297,3.87564517,0,S5569
1239,42247,"Nouveau Saint-Roch",43.59954759,3.87559716,0,S5569
S5570,5570,"Observatoire",43.60638467,3.87651125,1,
51,02133,"Observatoire",43.60638467,3.87651125,0,S5570
1261,43125,"Observatoire",43.60644722,3.87653768,0,S5570
1286,43233,"Observatoire",43.60651928,3.87652725,0,S5570
S5571,5571,"Occitanie",43.63435846,3.84861222,1,
86,03138,"Occitanie",43.63435846,3.84861222,0,S5571
113,03228,"Occitanie",43.63435846,3.84861222,0,S5571
752,23130,"Occitanie",43.63462287,3.84834692,0,S5571
1137,41115,"Occitanie",43.6346303,3.84845851,0,S5571
1180,41241,"Occitanie",43.63465691,3.84848397,0,S5571
1345,23238,"Occitanie",43.63462287,3.84834692,0,S5571
S5572,5572,"Odysseum",43.60412063,3.92062653,1,
1157,41155,"Odysseum",43.60412063,3.92062653,0,S5572
1160,41201,"Odysseum",43.60412889,3.92067625,0,S5572
S5573,5573,"Ormeaux",43.60204969,3.83374173,1,
272,07162,"Ormeaux",43.60204969,3.83374173,0,S5573
304,07262,"Ormeaux",43.6030179,3.83328465,0,S5573
S5574,5574,"Oxford",43.62693669,3.82040974,1,
23,01138,"Oxford",43.62693669,3.82040974,0,S5574
585,19202,"Oxford",43.62703164,3.82069685,0,S5574
S5575,5575,"Pablo Picasso",43.59788172,3.90334649,1,
1268,43145,"Pablo Picasso",43.59788172,3.90334649,0,S5575
1279,43213,"Pablo Picasso",43.59794212,3.90352132,0,S5575
S5576,5576,"Paladilhe",43.61205442,3.86719914,1,
254,07115,"Paladilhe",43.61205442,3.86719914,0,S5576
373,09209,"Paladilhe",43.61234296,3.86650164,0,S5576
S5577,5577,"Palissade",43.60742656,3.8696113,1,
493,11224,"Palissade",43.60742656,3.8696113,0,S5577
S5578,5578,"Palombes",43.61948598,3.89386654,1,
314,08116,"Palombes",43.61948598,3.89386654,0,S5578
328,08208,"Palombes",43.61973529,3.89403421,0,S5578
S5579,5579,"Pâquerettes",43.59965258,3.88147565,1,
497,12110,"Pâquerettes",43.59965258,3.88147565,0,S5579
515,12208,"Pâquerettes",43.59977611,3.88100894,0,S5579
S5580,5580,"Parc de la Lironde",43.60814916,3.90636224,1,
1477,16134,"Parc de la Lironde",43.60814916,3.90636224,0,S5580
1480,16234,"Parc de la Lironde",43.60752194,3.90683987,0,S5580
S5581,5581,"Parc Malbosc",43.62340226,3.83097263,1,
385,09227,"Parc Malbosc",43.62340226,3.83097263,0,S5581
S5582,5582,"Pas du Loup",43.60013266,3.84812706,1,
210,06101,"Pas du Loup",43.60013266,3.84812706,0,S5582
241,06221,"Pas du Loup",43.60047345,3.84882879,0,S5582
S5583,5583,"Passerines",43.58841898,3.87240349,1,
171,05103,"Passerines",43.58841898,3.87240349,0,S5583
874,27115,"Passerines",43.58866108,3.8724471,0,S5583
S5585,5585,"Patrice Lumumba",43.57889379,3.86453052,1,
422,10153,"Patrice Lumumba",43.57889379,3.86453052,0,S5585
450,10242,"Patrice Lumumba",43.57894981,3.86438363,0,S5585
S5586,5586,"Paul Fajon",43.59492655,3.83788413,1,
132,04139,"Paul Fajon",43.59492655,3.83788413,0,S5586
167,04246,"Paul Fajon",43.59543767,3.83732859,0,S5586
1116,38109,"Paul Fajon",43.59635128,3.83691967,0,S5586
1125,38209,"Paul Fajon",43.59629547,3.83705427,0,S5586
S5587,5587,"Paul Painlevé",43.61114808,3.8985387,1,
348,09122,"Paul Painlevé",43.61114808,3.8985387,0,S5587
370,09206,"Paul Painlevé",43.61052732,3.89857121,0,S5587
S5588,5588,"Pergola",43.61763788,3.83955757,1,
1254,43111,"Pergola",43.61763788,3.83955757,0,S5588
1293,43247,"Pergola",43.61817272,3.83923755,0,S5588
S5589,5589,"Petit Bard",43.61463863,3.8354327,1,
9,01113,"Petit Bard",43.61463863,3.8354327,0,S5589
40,01225,"Petit Bard",43.61458018,3.83510947,0,S5589
S5590,5590,"Peyrou - Arc de Triomphe",43.61140675,3.87230394,1,
1431,44103,"Peyrou - Arc de Triomphe",43.61140675,3.87230394,0,S5590
1437,44203,"Peyrou - Arc de Triomphe",43.61141696,3.87221761,0,S5590
1447,02220,"Peyrou - Arc de Triomphe",43.61170294,3.87233664,0,S5590
1450,06236,"Peyrou - Arc de Triomphe",43.61168567,3.87228669,0,S5590
S5591,5591,"Pic Saint-Loup",43.63918367,3.8545578,1,
224,06121,"Pic Saint-Loup",43.63918367,3.8545578,0,S5591
228,06202,"Pic Saint-Loup",43.63912389,3.8543334,0,S5591
S5592,5592,"Pierre Cardenal",43.63871425,3.81902,1,
25,01142,"Pierre Cardenal",43.63871425,3.81902,0,S5592
33,01209,"Pierre Cardenal",43.63796243,3.81877768,0,S5592
S5593,5593,"Pierre d'Adhémar",43.62216058,3.8638937,1,
430,10163,"Pierre d'Adhémar",43.62216058,3.8638937,0,S5593
467,10263,"Pierre d'Adhémar",43.62213981,3.86409114,0,S5593
S5594,5594,"Pierre de Coubertin",43.63754316,3.81459546,1,
21,01135,"Pierre de Coubertin",43.63754316,3.81459546,0,S5594
24,01141,"Pierre de Coubertin",43.63774036,3.8146377,0,S5594
S5595,5595,"Pierre Laroque",43.62152807,3.90435403,1,
427,10159,"Pierre Laroque",43.62152807,3.90435403,0,S5595
465,10259,"Pierre Laroque",43.62118731,3.90429518,0,S5595
S5596,5596,"Pierre Rouge",43.62305459,3.88260367,1,
471,11113,"Pierre Rouge",43.62305459,3.88260367,0,S5596
489,11210,"Pierre Rouge",43.62293865,3.88253866,0,S5596
S5597,5597,"Pierre Viala",43.61742572,3.85411568,1,
84,03136,"Pierre Viala",43.61742572,3.85411568,0,S5597
115,03230,"Pierre Viala",43.61659565,3.85497214,0,S5597
S5598,5598,"Pilory",43.6193983,3.83188253,1,
1252,43107,"Pilory",43.6193983,3.83188253,0,S5598
1295,43251,"Pilory",43.61957444,3.832147,0,S5598
S5599,5599,"Pinsons",43.61695429,3.88611351,1,
311,08111,"Pinsons",43.61695429,3.88611351,0,S5599
332,08213,"Pinsons",43.61719444,3.88629326,0,S5599
S5600,5600,"Pinville",43.61386506,3.90585118,1,
468,11103,"Pinville",43.61386506,3.90585118,0,S5600
492,11220,"Pinville",43.61394918,3.90624943,0,S5600
S5601,5601,"Pioch de Boutonnet",43.63386189,3.87745029,1,
475,11117,"Pioch de Boutonnet",43.63386189,3.87745029,0,S5601
485,11206,"Pioch de Boutonnet",43.63393554,3.8773285,0,S5601
S5603,5603,"Place Albert 1er - Saint-Charles",43.61644935,3.87424604,1,
1143,41127,"Place Albert 1er - Saint-Charles",43.61644935,3.87424604,0,S5603
1174,41229,"Place Albert 1er - Saint-Charles",43.61640389,3.87428193,0,S5603
S5604,5604,"Place Carnot",43.60326986,3.8837507,1,
321,08131,"Place Carnot",43.60326986,3.8837507,0,S5604
1201,42129,"Place Carnot",43.60383103,3.88411227,0,S5604
1237,42241,"Place Carnot",43.60383068,3.88413701,0,S5604
S5605,5605,"Place de France",43.60368059,3.91505984,1,
362,09146,"Place de France",43.60368059,3.91505984,0,S5605
1158,41161,"Place de France",43.60372458,3.91574145,0,S5605
1187,41261,"Place de France",43.6037519,3.91571746,0,S5605
1474,09247,"Place de France",43.60368059,3.91505984,0,S5605
1588,50106,"Place de France",43.60402754,3.91654156,0,S5605
1592,52101,"Place de France",43.60397687,3.91631748,0,S5605
S5606,5606,"Place de l'Europe",43.60818988,3.89421432,1,
365,09149,"Place de l'Europe",43.60818988,3.89421432,0,S5606
386,09232,"Place de l'Europe",43.60747153,3.89415761,0,S5606
1151,41143,"Place de l'Europe",43.60718664,3.89396427,0,S5606
1166,41213,"Place de l'Europe",43.60730399,3.89393036,0,S5606
1472,09049,"Place de l'Europe",43.6081631,3.89420121,0,S5606
1475,09249,"Place de l'Europe",43.60831569,3.89421775,0,S5606
1476,09349,"Place de l'Europe",43.6081631,3.89420121,0,S5606
1485,16309,"Place de l'Europe",43.60732864,3.89409186,0,S5606
1487,16403,"Place de l'Europe",43.60732864,3.89409186,0,S5606
S5608,5608,"Place d'Italie",43.64178849,3.81838185,1,
16,01130,"Place d'Italie",43.64178849,3.81838185,0,S5608
31,01206,"Place d'Italie",43.64186072,3.81835897,0,S5608
S5609,5609,"Place du 8 Mai",43.59995654,3.86704823,1,
227,06127,"Place du 8 Mai",43.59995654,3.86704823,0,S5609
243,06227,"Place du 8 Mai",43.59959545,3.86651903,0,S5609
S5610,5610,"Plan Cabanes",43.60811664,3.86849163,1,
545,15218,"Plan Cabanes",43.60811664,3.86849163,0,S5610
1259,43121,"Plan Cabanes",43.60863744,3.86789938,0,S5610
1288,43237,"Plan Cabanes",43.60857191,3.8680832,0,S5610
S5611,5611,"Plan des 4 Seigneurs",43.64084403,3.85795656,1,
225,06123,"Plan des 4 Seigneurs",43.64084403,3.85795656,0,S5611
779,23232,"Plan des 4 Seigneurs",43.64081104,3.85774524,0,S5611
S5612,5612,"Pléiade",43.62851967,3.84571016,1,
246,07106,"Pléiade",43.62851967,3.84571016,0,S5612
298,07226,"Pléiade",43.62845435,3.8458817,0,S5612
S5613,5613,"Pompignane",43.61227921,3.89490734,1,
1204,42137,"Pompignane",43.61227921,3.89490734,0,S5613
1234,42233,"Pompignane",43.61245013,3.89489963,0,S5613
S5614,5614,"Port Marianne",43.60157636,3.89962538,1,
1154,41149,"Port Marianne",43.60157636,3.89962538,0,S5614
1163,41207,"Port Marianne",43.60156481,3.89917974,0,S5614
1486,16401,"Port Marianne",43.60293997,3.90044204,0,S5614
S5615,5615,"Porto",43.60038579,3.87986264,1,
498,12111,"Porto",43.60038579,3.87986264,0,S5615
514,12207,"Porto",43.6003324,3.87982409,0,S5615
S5616,5616,"Pous de la Sers",43.61911465,3.86186954,1,
76,03121,"Pous de la Sers",43.61911465,3.86186954,0,S5616
97,03209,"Pous de la Sers",43.61929532,3.86116905,0,S5616
S5617,5617,"Primevères",43.59818732,3.88147314,1,
496,12109,"Primevères",43.59818732,3.88147314,0,S5617
S5618,5618,"Puccini",43.59494387,3.85403811,1,
554,17134,"Puccini",43.59494387,3.85403811,0,S5618
562,17234,"Puccini",43.59498706,3.85416294,0,S5618
S5619,5619,"Puech Villa",43.64009082,3.8294041,1,
50,02129,"Puech Villa",43.64009082,3.8294041,0,S5619
55,02203,"Puech Villa",43.63971811,3.82970381,0,S5619
